"Time(s)","ax(g)","ay(g)","az(g)","wx(deg/s)","wy(deg/s)","wz(deg/s)","AngleX(deg)","AngleY(deg)","AngleZ(deg)","T(°)","Voltage(v)","q0","q1","q2","q3","label:rotate_direction","label:rotate_velocity","label:cantainer_volume","label:liquid_volume"
" 15:21:06.765","-0.3877","-0.3789","-0.312","-81.2988","9.7656","4.8828","-113.5657","22.2858","-56.1401","27.64","3.62","0.55029","-0.67441","0.47968","-0.11026","0","0","0","1"
" 15:21:06.784","-0.4136","-0.9609","-0.4897","-97.7173","2.9297","3.2349","-115.5762","22.3242","-55.9094","27.65","3.62","0.53867","-0.68481","0.48029","-0.10043","0","0","0","1"
" 15:21:06.803","-0.3706","-1.0024","-0.5874","-62.0728","0.3662","-1.0986","-116.9879","22.3187","-55.5853","27.64","3.62","0.53046","-0.69275","0.47949","-0.09305","0","0","0","1"
" 15:21:06.823","-0.333","-0.8071","-0.6104","-33.7524","-1.4038","-4.7607","-117.7515","22.2528","-55.1843","27.61","3.62","0.52597","-0.69818","0.47745","-0.08847","0","0","0","1"
" 15:21:06.844","-0.3672","-1.1274","-0.585","-23.8647","-1.2207","-5.249","-118.4106","22.1375","-54.7339","27.64","3.62","0.52197","-0.70346","0.47479","-0.08447","0","0","0","1"
" 15:21:06.863","-0.3389","-0.8877","-0.562","3.418","-3.2959","-3.7842","-118.4436","22.077","-54.2944","27.65","3.62","0.52194","-0.7056","0.47195","-0.08276","0","0","0","1"
" 15:21:06.883","-0.3452","-0.748","-0.4663","6.3477","-3.7231","-4.8828","-118.2568","22.0056","-53.844","27.64","3.62","0.52322","-0.70685","0.46878","-0.08197","0","0","0","1"
" 15:21:06.991","-0.3662","-0.4604","-0.4551","-21.1792","-5.3711","-5.9204","-118.3667","21.9287","-53.3771","27.68","3.62","0.52271","-0.7095","0.46573","-0.0799","0","0","0","1"
" 15:21:06.991","-0.3994","-0.2354","-0.5186","-68.4204","-10.6201","-9.2163","-119.328","21.8628","-52.8497","27.68","3.62","0.51688","-0.71622","0.46289","-0.07407","0","0","0","1"
" 15:21:06.991","-0.3291","-0.5928","-0.5083","-149.5972","-19.7754","-9.9487","-121.6516","21.8628","-52.1576","27.57","3.62","0.50262","-0.72934","0.4599","-0.06165","0","0","0","1"
" 15:21:06.991","-0.3525","-1.3052","-0.5298","-122.6807","-8.2397","-0.9766","-124.3323","21.9397","-51.6357","27.66","3.62","0.48587","-0.74274","0.45807","-0.04813","0","0","0","1"
" 15:21:06.991","-0.3516","-1.1074","-0.5601","-66.9556","-1.8311","4.6997","-125.9692","22.0221","-51.3062","27.69","3.62","0.47552","-0.75067","0.45682","-0.03961","0","0","0","1"
" 15:21:07.002","-0.3452","-0.7656","-0.5942","-63.9038","-2.6855","6.897","-127.1448","22.1375","-51.048","27.63","3.62","0.4682","-0.7562","0.45578","-0.03305","0","0","0","1"
" 15:21:07.022","-0.3818","-0.2339","-0.6929","-101.6846","-4.5166","12.7563","-128.7268","22.3242","-50.8282","27.63","3.62","0.45825","-0.76291","0.45526","-0.02448","0","0","0","1"
" 15:21:07.129","-0.4155","-0.8633","-0.7002","-107.3608","-7.8735","12.4512","-130.957","22.6099","-50.625","27.63","3.62","0.44412","-0.77167","0.45499","-0.01276","0","0","0","1"
" 15:21:07.129","-0.3604","-0.9614","-0.7251","-69.7021","-8.7891","12.2681","-132.5885","22.8955","-50.3833","27.63","3.62","0.43387","-0.77805","0.45416","-0.00327","0","0","0","1"
" 15:21:07.129","-0.3804","-0.8877","-0.731","-23.4375","-10.498","9.5825","-133.2916","23.1592","-50.0922","27.65","3.62","0.42981","-0.78107","0.45285","0.00256","0","0","0","1"
" 15:21:07.129","-0.3647","-0.5874","-0.7163","3.6011","-9.9487","7.0801","-133.2587","23.3844","-49.7681","27.66","3.62","0.4306","-0.78159","0.45117","0.00531","0","0","0","1"
" 15:21:07.129","-0.3745","-0.5659","-0.6519","3.6011","-9.1553","4.5776","-133.1213","23.5547","-49.422","27.62","3.62","0.43198","-0.78192","0.44922","0.00735","0","0","0","1"
" 15:21:07.170","-0.3662","-0.6177","-0.6348","-10.437","-9.6436","3.2349","-133.1982","23.7085","-49.0759","27.61","3.62","0.43185","-0.78311","0.4472","0.0101","0","0","0","1"
" 15:21:07.174","-0.4033","-0.6479","-0.6406","-7.6904","-7.2021","3.1738","-133.3191","23.8403","-48.7573","27.64","3.62","0.43134","-0.78442","0.44534","0.0127","0","0","0","1"
" 15:21:07.183","-0.3823","-0.4712","-0.5381","-12.3901","-3.9063","-1.0376","-133.4509","23.9008","-48.4497","27.61","3.62","0.43054","-0.78595","0.44336","0.01483","0","0","0","1"
" 15:21:07.202","-0.3613","-0.3647","-0.5688","-29.7852","0.4272","-6.4697","-133.8684","23.8348","-48.1476","27.65","3.62","0.42746","-0.78888","0.4411","0.01709","0","0","0","1"
" 15:21:07.222","-0.3154","-0.6699","-0.5977","-37.2925","3.2349","-8.2397","-134.5825","23.6755","-47.8564","27.61","3.62","0.42206","-0.79309","0.43857","0.01974","0","0","0","1"
" 15:21:07.243","-0.3589","-0.4692","-0.7593","-30.6396","3.9063","-11.7798","-135.1538","23.4558","-47.5598","27.67","3.62","0.41748","-0.79697","0.43588","0.02136","0","0","0","1"
" 15:21:07.322","-0.4033","-0.2085","-0.7583","-22.644","3.1738","-15.7471","-135.5713","23.1921","-47.2137","27.68","3.62","0.41385","-0.80051","0.4328","0.02222","0","0","0","1"
" 15:21:07.322","-0.4316","-0.5386","-0.7617","-62.9272","-2.3804","-22.2778","-136.5656","22.9065","-46.7249","27.58","3.62","0.40604","-0.8067","0.4285","0.02554","0","0","0","1"
" 15:21:07.322","-0.4048","-0.7012","-0.7847","-64.0869","-5.5542","-16.6016","-137.7631","22.7197","-46.2195","27.64","3.62","0.39697","-0.81326","0.42422","0.03033","0","0","0","1"
" 15:21:07.322","-0.3984","-0.7813","-0.8223","-57.9834","-8.9111","-10.1929","-138.8782","22.6648","-45.769","27.62","3.62","0.38876","-0.81891","0.42056","0.03558","0","0","0","1"
" 15:21:07.342","-0.3843","-0.8354","-0.8218","-53.772","-11.3525","-6.4697","-139.8944","22.7197","-45.3571","27.68","3.62","0.38147","-0.8237","0.41739","0.04111","0","0","0","1"
" 15:21:07.360","-0.4004","-0.5625","-0.7944","-34.729","-14.3433","-0.4883","-140.5316","22.868","-44.9945","27.62","3.62","0.37711","-0.82672","0.41486","0.04578","0","0","0","1"
" 15:21:07.381","-0.3735","-0.585","-0.7607","-40.7715","-16.3574","1.0376","-141.1798","23.1042","-44.6484","27.64","3.62","0.37289","-0.82947","0.41257","0.05103","0","0","0","1"
" 15:21:07.440","-0.3438","-0.4722","-0.7212","-40.2832","-15.625","3.479","-141.8665","23.3679","-44.3463","27.69","3.62","0.36844","-0.83209","0.41055","0.05652","0","0","0","1"
" 15:21:07.441","-0.3486","-0.4307","-0.7168","-57.1289","-14.8926","5.5542","-142.8113","23.6426","-44.0936","27.64","3.62","0.36212","-0.8353","0.40875","0.06284","0","0","0","1"
" 15:21:07.441","-0.3799","-0.4043","-0.7026","-72.5708","-11.6577","6.958","-144.1296","23.9063","-43.9124","27.61","3.62","0.35306","-0.83936","0.40717","0.07013","0","0","0","1"
" 15:21:07.460","-0.3862","-0.5718","-0.7397","-75.2563","-9.8877","7.6294","-145.6293","24.1479","-43.7805","27.61","3.62","0.34259","-0.84375","0.40567","0.0777","0","0","0","1"
" 15:21:07.481","-0.4063","-0.5181","-0.7856","-65.979","-7.6294","7.3853","-146.9916","24.3512","-43.6926","27.64","3.62","0.33298","-0.84756","0.40439","0.08438","0","0","0","1"
" 15:21:07.501","-0.4258","-0.4712","-0.7964","-59.9976","-6.1646","5.7983","-148.2111","24.516","-43.6047","27.64","3.62","0.32428","-0.85095","0.40308","0.09021","0","0","0","1"
" 15:21:07.583","-0.4063","-0.4785","-0.8135","-54.1382","-5.4321","4.6997","-149.3152","24.6533","-43.5114","27.64","3.62","0.31635","-0.85403","0.40167","0.0954","0","0","0","1"
" 15:21:07.583","-0.3574","-0.7339","-0.8066","-19.8975","-2.1362","2.0142","-149.9963","24.7302","-43.4125","27.64","3.62","0.31137","-0.85605","0.40045","0.09866","0","0","0","1"
" 15:21:07.583","-0.3867","-0.3472","-0.8267","-0.6104","1.2817","1.2817","-149.9744","24.6973","-43.3301","27.66","3.62","0.3114","-0.85635","0.39984","0.09854","0","0","0","1"
" 15:21:07.583","-0.4199","-0.3281","-0.7905","-11.1694","0.4272","0","-150.0513","24.6643","-43.2312","27.59","3.62","0.31064","-0.85703","0.39893","0.09882","0","0","0","1"
" 15:21:07.599","-0.4634","0.6035","-0.834","-90.4541","-5.9204","-1.0986","-151.04","24.7028","-43.0719","27.61","3.62","0.30319","-0.86011","0.39694","0.10297","0","0","0","1"
" 15:21:07.620","-0.3926","-0.7427","-0.8667","-115.8447","-8.5449","4.4556","-153.4735","24.873","-42.9291","27.66","3.62","0.28519","-0.86642","0.39377","0.1131","0","0","0","1"
" 15:21:07.639","-0.3374","-0.7681","-0.8521","-62.561","-3.2959","2.3193","-155.105","24.9884","-42.8357","27.68","3.62","0.27301","-0.87045","0.39151","0.11981","0","0","0","1"
" 15:21:07.689","-0.3652","-0.5532","-0.8853","-10.8643","0.1831","0.3662","-155.6213","24.9829","-42.7423","27.64","3.62","0.26895","-0.87201","0.39026","0.1218","0","0","0","1"
" 15:21:07.690","-0.4404","-0.2549","-0.8452","-8.606","1.2207","0.061","-155.7092","24.939","-42.6379","27.63","3.62","0.2681","-0.87268","0.38934","0.12198","0","0","0","1"
" 15:21:07.740","-0.438","-0.1294","-0.8433","-55.2368","-1.4038","6.4087","-156.4508","24.9719","-42.594","27.65","3.62","0.26248","-0.87445","0.38828","0.12485","0","0","0","1"
" 15:21:07.740","-0.4019","-0.3423","-0.7988","-77.0264","-0.1221","11.1084","-157.934","25.0598","-42.6764","27.68","3.62","0.25143","-0.87732","0.3873","0.1304","0","0","0","1"
" 15:21:07.740","-0.3501","-0.4536","-0.9092","-63.7817","0.3052","11.0474","-159.4446","25.1312","-42.8027","27.67","3.62","0.2402","-0.87997","0.38657","0.13577","0","0","0","1"
" 15:21:07.759","-0.3857","-0.4512","-0.9458","-35.4614","0.061","4.2725","-160.4388","25.1697","-42.8137","27.68","3.62","0.2327","-0.8819","0.3855","0.1394","0","0","0","1"
" 15:21:07.790","-0.4355","-0.2725","-0.8809","-4.6387","0.061","1.3428","-160.6805","25.1642","-42.7423","27.61","3.62","0.23071","-0.88263","0.38461","0.14029","0","0","0","1"
" 15:21:07.817","-0.4194","-0.2773","-0.8579","7.8125","1.9531","1.4038","-160.5377","25.1312","-42.6709","27.68","3.62","0.23163","-0.88266","0.38425","0.13971","0","0","0","1"
" 15:21:07.841","-0.4019","-0.1587","-0.8389","7.8735","3.8452","1.1597","-160.3345","25.0598","-42.616","27.64","3.62","0.23297","-0.88257","0.38403","0.13858","0","0","0","1"
" 15:21:07.859","-0.4023","0.3862","-0.8955","-26.7334","2.3804","-0.7935","-160.5157","24.9829","-42.55","27.65","3.62","0.23129","-0.88333","0.38327","0.1387","0","0","0","1"
" 15:21:07.859","-0.4658","-0.3696","-0.8887","-70.0684","-5.0659","5.4932","-161.7792","25.0433","-42.5006","27.62","3.62","0.22162","-0.88586","0.38138","0.14352","0","0","0","1"
" 15:21:07.880","-0.416","-0.3755","-0.8892","-58.4717","-1.0376","2.7466","-163.125","25.1038","-42.4677","27.68","3.62","0.21133","-0.88837","0.37943","0.14853","0","0","0","1"
" 15:21:07.900","-0.3901","-0.3267","-0.8877","-34.6069","-0.1831","0.6104","-164.0479","25.1257","-42.3907","27.67","3.62","0.20413","-0.89026","0.37762","0.15189","0","0","0","1"
" 15:21:08.002","-0.439","-0.0708","-0.8462","-39.3677","0.2441","9.0332","-164.707","25.1257","-42.4072","27.64","3.62","0.19901","-0.89136","0.37686","0.15402","0","0","0","1"
" 15:21:08.002","-0.4443","-0.0684","-0.9131","-73.5474","-3.6011","13.7939","-166.0529","25.2246","-42.572","27.64","3.62","0.18906","-0.89288","0.37631","0.15897","0","0","0","1"
" 15:21:08.002","-0.4048","-0.1245","-0.9336","-81.0547","-5.4321","11.0474","-167.7722","25.3784","-42.7203","27.65","3.62","0.1763","-0.89481","0.37512","0.16559","0","0","0","1"
" 15:21:08.002","-0.4087","-0.1152","-1.0435","-67.0776","-8.9111","4.7607","-169.2828","25.5212","-42.7588","27.68","3.62","0.16495","-0.89664","0.3732","0.1716","0","0","0","1"
" 15:21:08.002","-0.4443","-0.2734","-0.937","-33.7524","-5.0049","-5.127","-170.2496","25.6201","-42.5995","27.65","3.62","0.15744","-0.89832","0.37045","0.17572","0","0","0","1"
" 15:21:08.020","-0.4243","-0.2349","-0.8911","8.3618","-3.54","-7.9346","-170.2881","25.6641","-42.3248","27.61","3.62","0.15683","-0.89917","0.36826","0.17657","0","0","0","1"
" 15:21:08.039","-0.4263","-0.1104","-0.8765","15.9912","-3.7842","-5.7983","-169.8541","25.697","-42.0776","27.64","3.62","0.15994","-0.89929","0.367","0.17578","0","0","0","1"
" 15:21:08.060","-0.4238","-0.0469","-0.8877","-2.0752","-4.0894","-2.6855","-169.6454","25.7465","-41.8909","27.68","3.62","0.16147","-0.89948","0.36584","0.17575","0","0","0","1"
" 15:21:08.080","-0.4321","0.2109","-0.8862","-39.4897","-5.9814","0.8545","-170.0739","25.8289","-41.77","27.62","3.62","0.15814","-0.9003","0.36423","0.17798","0","0","0","1"
" 15:21:08.100","-0.3833","0.4541","-0.8823","-111.9385","-8.8501","1.9531","-171.8262","25.9827","-41.7096","27.61","3.62","0.14468","-0.9025","0.36093","0.18481","0","0","0","1"
" 15:21:08.120","-0.4453","-0.2959","-0.8979","-138.2446","-9.5825","1.8311","-174.5508","26.1584","-41.6272","27.65","3.62","0.12357","-0.90558","0.35577","0.19482","0","0","0","1"
" 15:21:08.211","-0.4272","-0.2881","-0.8926","-112.1216","-7.6294","5.9204","-177.0227","26.3232","-41.6272","27.61","3.62","0.10449","-0.90771","0.35138","0.2038","0","0","0","1"
" 15:21:08.211","-0.4644","0.0352","-0.9639","-87.5854","-4.1504","4.3945","-178.8739","26.4056","-41.6602","27.61","3.62","0.09012","-0.90903","0.34827","0.21008","0","0","0","1"
" 15:21:08.211","-0.4565","0.2012","-0.9717","-105.3467","-8.3618","2.2583","179.1705","26.532","-41.6492","27.64","3.62","0.07501","-0.91025","0.34445","0.21698","0","0","0","1"
" 15:21:08.211","-0.4316","-0.0723","-0.9385","-104.4312","-9.0942","3.1738","177.0227","26.6968","-41.6327","27.66","3.62","0.05844","-0.91122","0.34006","0.2247","0","0","0","1"
" 15:21:08.218","-0.3726","-0.2998","-0.9536","-69.8242","-8.9722","3.7231","175.3308","26.8616","-41.6492","27.63","3.62","0.04547","-0.91165","0.33664","0.23102","0","0","0","1"
" 15:21:08.244","-0.4238","-0.1904","-0.918","-14.5874","-6.2256","0.5493","174.7211","26.9769","-41.6272","27.61","3.62","0.04095","-0.91174","0.33511","0.2337","0","0","0","1"
" 15:21:08.256","-0.5068","0.2148","-0.915","6.7139","-7.4463","-1.8311","174.8474","27.0978","-41.5338","27.62","3.62","0.04214","-0.91177","0.33447","0.23434","0","0","0","1"
" 15:21:08.278","-0.4644","0.1909","-0.8467","-25.2075","-8.3618","-3.9063","174.6442","27.2681","-41.402","27.57","3.62","0.04077","-0.91193","0.33282","0.2363","0","0","0","1"
" 15:21:08.298","-0.438","0.1606","-0.8232","-40.8936","-4.2725","-3.2959","174.0179","27.3724","-41.2482","27.64","3.62","0.0358","-0.91238","0.33023","0.23898","0","0","0","1"
" 15:21:08.318","-0.4121","0.1221","-0.8115","-57.7393","-2.7466","-1.2817","173.0237","27.4219","-41.1328","27.58","3.62","0.0278","-0.9129","0.32715","0.24228","0","0","0","1"
" 15:21:08.408","-0.3965","-0.0508","-0.8286","-46.4478","-1.0986","0.9155","171.9745","27.4493","-41.0669","27.61","3.62","0.01938","-0.91327","0.32437","0.24548","0","0","0","1"
" 15:21:08.409","-0.4121","-0.0298","-0.8384","-17.5171","3.3569","1.6479","171.4526","27.3999","-41.0175","27.64","3.62","0.01498","-0.91357","0.32291","0.24658","0","0","0","1"
" 15:21:08.409","-0.5254","0.772","-0.8691","-30.0903","4.5166","-0.4883","171.1945","27.29","-40.9406","27.57","3.62","0.01239","-0.914","0.32187","0.24646","0","0","0","1"
" 15:21:08.409","-0.4502","1.0093","-0.938","-66.4063","1.77","-2.9297","170.2112","27.2351","-40.8417","27.59","3.62","0.00415","-0.91446","0.31903","0.24878","0","0","0","1"
" 15:21:08.417","-0.52","-0.0381","-1.0029","-106.6284","-4.5166","-5.5542","168.1458","27.2845","-40.6604","27.68","3.62","-0.01254","-0.91479","0.31296","0.25485","0","0","0","1"
" 15:21:08.449","-0.4409","-0.1997","-0.9146","-55.7861","-3.7842","-3.2349","166.6791","27.3834","-40.5286","27.7","3.62","-0.02423","-0.91473","0.3085","0.25958","0","0","0","1"
" 15:21:08.457","-0.4453","-0.0034","-0.8862","-19.104","-0.6104","-2.3804","166.1682","27.4219","-40.4077","27.61","3.62","-0.02847","-0.91492","0.30627","0.2612","0","0","0","1"
" 15:21:08.477","-0.4717","0.2734","-0.8833","-1.709","-1.2207","-1.0376","166.1517","27.4438","-40.3143","27.66","3.62","-0.02875","-0.9151","0.30548","0.26138","0","0","0","1"
" 15:21:08.497","-0.479","0.5786","-0.8887","-27.1606","-6.4087","-1.9531","165.9869","27.5153","-40.2319","27.64","3.62","-0.03003","-0.91516","0.30429","0.26239","0","0","0","1"
" 15:21:08.600","-0.4927","0.5811","-0.9023","-50.354","-10.9863","-3.2349","165.1575","27.691","-40.1605","27.66","3.62","-0.03625","-0.91486","0.30151","0.26593","0","0","0","1"
" 15:21:08.600","-0.4937","0.417","-0.8828","-91.8579","-17.2119","-4.4556","163.548","27.9932","-40.0891","27.64","3.62","-0.04831","-0.91397","0.29663","0.27246","0","0","0","1"
" 15:21:08.600","-0.4565","0.1284","-0.8418","-83.1299","-16.4795","-0.3662","161.7517","28.3063","-40.0946","27.66","3.62","-0.06165","-0.9126","0.29175","0.27951","0","0","0","1"
" 15:21:08.600","-0.5767","0.6235","-0.8848","-89.2334","-20.0806","0.061","160.0818","28.6194","-40.4132","27.71","3.62","-0.07309","-0.91034","0.28955","0.28635","0","0","0","1"
" 15:21:08.600","-0.4517","0.3564","-0.9102","-126.5259","-27.832","2.8687","157.6758","29.0698","-40.957","27.64","3.62","-0.08936","-0.90662","0.28674","0.2962","0","0","0","1"
" 15:21:08.616","-0.4443","0.1938","-0.7627","-97.8394","-23.4375","4.1504","155.3082","29.4708","-41.5503","27.6","3.62","-0.10513","-0.90256","0.28424","0.30566","0","0","0","1"
" 15:21:08.637","-0.4351","0.103","-0.7256","-78.0029","-18.5547","4.7607","153.501","29.7675","-42.0667","27.7","3.62","-0.11694","-0.89914","0.28268","0.31284","0","0","0","1"
" 15:21:08.669","-0.4399","0.0664","-0.7158","-40.0391","-11.8408","3.8452","152.4188","29.9377","-42.4786","27.62","3.62","-0.12372","-0.89673","0.2825","0.31723","0","0","0","1"
" 15:21:08.693","-0.4663","0.4868","-0.5977","-61.7065","-8.4229","7.2632","151.5289","30.0366","-42.8577","27.64","3.62","-0.12927","-0.89471","0.28271","0.32056","0","0","0","1"
" 15:21:08.696","-0.6006","1.0679","-0.6934","-60.6689","-8.3618","6.5308","150.3094","30.0641","-43.3411","27.64","3.62","-0.1373","-0.89206","0.28299","0.32437","0","0","0","1"
" 15:21:08.717","-0.4478","0.7314","-0.7114","-158.8135","-10.6201","8.4229","147.6508","30.163","-43.9563","27.65","3.62","-0.15582","-0.88702","0.27985","0.3324","0","0","0","1"
" 15:21:08.786","-0.4932","-0.0947","-0.6963","-127.1362","-6.0425","12.146","144.5526","30.13","-44.632","27.69","3.62","-0.17786","-0.88089","0.27606","0.34067","0","0","0","1"
" 15:21:08.786","-0.4194","-0.0581","-0.7251","-46.4478","-0.1221","5.6763","143.031","30.0531","-45.0494","27.65","3.62","-0.1886","-0.87753","0.27496","0.34445","0","0","0","1"
" 15:21:08.786","-0.4966","0.6182","-0.6411","11.4136","2.2583","0.9155","143.1079","29.9982","-45.2527","27.65","3.62","-0.18759","-0.87723","0.27695","0.34418","0","0","0","1"
" 15:21:08.795","-0.5488","0.6611","-0.623","19.2871","3.54","-1.2207","143.5583","29.9542","-45.4285","27.66","3.62","-0.18375","-0.87759","0.27975","0.34308","0","0","0","1"
" 15:21:08.846","-0.5396","0.5176","-0.6802","8.4229","1.8921","-3.6011","143.9099","29.9432","-45.6042","27.64","3.62","-0.1806","-0.87772","0.28223","0.34241","0","0","0","1"
" 15:21:08.858","-0.5195","0.623","-0.6299","2.8076","-0.5493","-3.1128","144.1736","29.9872","-45.8295","27.66","3.62","-0.17776","-0.87753","0.28458","0.34241","0","0","0","1"
" 15:21:08.858","-0.4346","0.4648","-0.6216","3.2959","4.9438","0.9155","144.2615","29.9652","-46.0986","27.64","3.62","-0.17636","-0.87701","0.28696","0.34247","0","0","0","1"
" 15:21:08.897","-0.4663","0.5596","-0.6494","0.061","9.8877","3.1128","144.3054","29.8114","-46.3458","27.63","3.62","-0.17587","-0.87662","0.28949","0.34161","0","0","0","1"
" 15:21:08.977","-0.4619","0.6914","-0.6187","-9.8877","8.9722","2.2583","144.245","29.6356","-46.6095","27.58","3.62","-0.17621","-0.87601","0.2919","0.34097","0","0","0","1"
" 15:21:08.977","-0.439","1.2373","-0.4634","-62.2559","15.2588","-3.9063","143.6407","29.4543","-46.8622","27.64","3.62","-0.18079","-0.8746","0.2926","0.34158","0","0","0","1"
" 15:21:08.977","-0.5459","0.3325","-0.7217","-64.3311","13.3667","-7.6294","142.2015","29.306","-47.0435","27.66","3.62","-0.19174","-0.87192","0.29019","0.34451","0","0","0","1"
" 15:21:08.977","-0.522","0.793","-0.8042","-32.7759","5.127","-10.9863","141.5094","29.3115","-47.1973","27.63","3.62","-0.19653","-0.87036","0.28925","0.34656","0","0","0","1"
